"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"1600012H06Rik",25.2110904702886,25.1420990271019,22.9353224309161,25.9550714235513,24.3221564920395,27.4561504404739
"1600014C10Rik",32.3328415091088,34.7712961542509,33.7508191659439,30.5135190909402,36.5052916606845,32.2333102686624
"1600014C23Rik",0.039617827156958,0,0.0972637840374999,0,0,0.131752013929946
"1600017P15Rik",0,0,0.122421679142637,0,0.0550554507073856,0.0290461816544789
"1600020E01Rik",7.41709771685927,8.64280665885356,8.72647719832812,8.10797257641378,8.95658860454335,7.36838652272535
"1600023N17Rik",0.433465952918012,0.49823899864355,0.345347897203037,0.682241720484856,0.561455405800718,0.308307571366494
"1600029O15Rik",2.19489254606071,2.37618581354524,1.95597496440164,1.40976342462202,1.83933882175709,1.64343451853178
"1700001C19Rik",0.0792356321745199,0.0338677690163591,0.0480161181658072,0.141440533570862,0.0351558276025576,0.038728526086704
"1700001G11Rik",0.39032604458095,0.373642402329392,0.570310996429058,0.594645690035504,0.34708750170987,0.412942884278315
"1700001G17Rik",0.778374726781052,0.175622786008755,0.310258712178489,0.214779735257667,0.347764258936143,0.268060574077811
"1700001J03Rik",0,0,0,0.188587149448008,0.0951269373477459,0.293879333280496
